,text
485,"Thanks to @mikesmithlive, @drphilcampbell &amp; @J_Renaissance for coming to MCHS--tons of clothes donated to help afte… https://t.co/k8BIq2lLB5"
486,So @loft there are teachers in Houston that have lost everything &amp; need work clothes Will you match gift card donations to them? #Harvey
487,@Austin_Police and @BGCAustin brought 33 kids from #harvey shelter to @Target to shop for new school clothes with v… https://t.co/aHGl7E34IO
488,Bahahaha! But the libtards are picking out formats for the Gala as the victims search for clean clothes #Irma… https://t.co/SlC01rXOTA
489,Dress code lifted @ son's school because so many #students lost all their clothes. Hit me hard. #Harvey #Houston https://t.co/wnaYeeKUlq
490,"Mounds of donated clothes are piling up in parking lots across #Rockport, becoming a problem. https://t.co/NjWw3Pg6ez #Harvey #Texas"
491,Not too late to still support @DjHardHits efforts donating  clothes + furniture in city/county for #Harvey victims!! https://t.co/FTp3jHdgl3
492,"President @DerrickNAACP with pastor of Mt Olive Baptist Church which has been serving food, providing clothes and h… https://t.co/C7c2iK8VXZ"
493,Let's get these clothes and school supplies for a kid affected by #Harvey! Can we do it? Yes! https://t.co/jmqRuBw2HQ
494,Volunteering in Rock Port today. Currently helping sort kids clothes. Feel real good to help out the people in need… https://t.co/YG34NDdsg7
495,@FLOTUS @IvankaTrump I'm a #Harvey victim! Do you have any extra clothes in your closet?! (fingers crossed!!)
496,Excited to see @Tide giving back to those affected by #Harvey by washing their clothes for free! @ProcterGamble #LoadsOfHope
497,"@CBSNews @ArtAcevedo #HarveyStorm #HarveyRelief #HarveyFlood (Please forward WHO list, food, shelter, clothes and B… https://t.co/zE816NUmqq"
498,What address can I send clothes for those in need? #hurricaneharvey
499,Going through my closet and giving up clothes shoes and etc to the people that need it. #Pray4Houston #HurricaneHarvey
500,"Houston mayor asking for clothes, diapers, formula. Why didn't FEMA bring that stuff in? #HurricaneHarvey"
501,I haven't brushed my hair or put make up or real clothes on in days. I'm tired of feeling like a prisoner. #hurricaneharvey
502,"@TheEllenShow @RedCross Please everyone Houstonians are in need of diapers, formula, and clothes! Please please hel… https://t.co/eJ0ABuf5NR"
503,"@FoxNews the 100 Lux+, strobe flashlights, bullhorns, and food, tents, and clothes for primary battalion areas.… https://t.co/g5gLazruwx"
504,"My school is collecting clothes, canned food, and hygiene products for those affected by #HurricaneHarvey ❤"
505,Does anyone know where I could drop off clothes in Dallas to donate for #HurricaneHarvey? @KHOU @KPRC2 @abc13houston
506,"@CCharitiesUSA 3/ Parishes in @WashArchdiocese are supporting #HurricaneHarvey relief by collecting food, clothes,… https://t.co/XfeenU5xXR"
507,Anyone know who's accepting donations for clothes for #HarveyStorm
508,I have lots of clothes (mainly kids) to donate. Anyone know where I can take them? #Harvey2017 #HARVEYHELP
509,"donations (water/clothes/non-perishable food items) for victims of #HurricaneHarvey are being accepted at our church (317 W Mitchell, SATX)."
510,I really really hope @KPRCSofiaOjeda has gotten some dry clothes in the past 24 hours!!! She's been in the #HoustonFlood NONSTOP! 😕
511,#HurricaneHarvey evacuees need clothes/toiletries/formula/etc. The Dallas drop off is 15660 N. Dallas Parkway Center is open daily 3pm-8pm.
512,Looking for a place to drop off clothes for Houston if anyone knows where in Dallas #HurricaneHarvey
513,"My heart goes out to those affected by #HurricaneHarvey 💖

https://t.co/EZPd0AKErh to help. Diapers, new clothes, and pet food needed"
514,"#HurricaneHarvey
Hotels &amp; Motels should take people in for Free!
&amp; Rich corporations should donate clothes, blankets, diapers, Food &amp; Water!"
515,@RedCross can we send clothes &amp;/or toiletries for #Harvey2017 victims? #HelpHouston
516,"@foxandfriends I'm in OKC, where can I take clothes to donate to #houstonflood victims? #HoustonFloods"
517,How does someone in NJ get bags of clothes to the folks in Tx? Anyone know? #MondayMotivation #morningjoe #HarveyRelief #HarveyStorm
518,What Texas charity can we send clothes and school supplies to? #HurricaneHarvey
519,anyone come across a credible place to send clothes/shoes for #Harvey2017 ? I have like 10 boxes full of stuff
520,"GOD BLESS The CAJUN NAVY too !!! #houstonflood
We, in other states, can help too Im going to 1st send $$ then send clothes shoes &amp; supplies."
521,"@FOX26RUBEN @PaulFromFox5 @Fox26Houston @Walmart get clothes, undergarments, for #Houston #houstonflood"
522,Ppl been stuck at work for 2-3 days. Sum with no change of clothes. Terrible! #HurricaneHarvey
523,"The only things I saved from the flood waters were: some important personal documents, clothes, and my @KALIUCHIS ticket #houstonflood"
524,"HOUSTON WILL PULL TOGETHER BUT WE NEED MORE HELP! Boats, big trucks, food, clothes! #HurricaneHarvey #HoustonFloods https://t.co/IeCZ9ZAW5l"
525,Thank you @KPRC2 for working tirelessly to keep us informed &amp; safe. I think it's time to change into some comfy clothes... #hurricaneharvey
526,Convincing people not to save flood soaked furniture and clothes calmly in your science voice. #HoustonFlood.
527,If you need clothes or some snacks contact me ‼️ come by when the storm dies down ‼️ #HurricaneHarvey 🙌🏽 #NorthHouston #Humble
528,Lucky 2 b n high place n west Houston but many families r displaced &amp; need help! Please donate $ or clothes. #HoustonFloods #heroesamongus
529,"Girls clothes 7-10, baby girls 12mo-18mo, mens S, toddler toys, school suppies, junior/womens small. ANYTHING WE CAN SPARE. #houstonflood"
530,"When it is safe we will be traveling to Houston to donate our used clothes, toys, and anything else we can. #HurricaneHarvey #houstonflood"
531,"#HurricaneHarvey is hitting Texas harder than people thought. 
Please donate to legitimate organizations. 
Money is better than worn clothes"
532,Where can we send toys and clothes to victims of #HarveyStorm?  We have extra and want to help.
533,"It's nice people want to send clothes, etc that has to be classified, stored &amp; distributed. Send $$$$ instead #PrayForHouston #HoustonFloods"
534,"@wfaachannel8 @Click2houston12 HELP! #SantaFeTx needs #donations clothes,food,supplies! #HurricaneHarvey… https://t.co/TsbMRGq5w7"
535,"My thoughts are with all of you, and wishing you warmth, dry clothes, food, safety and security... as quickly as possible. #HoustonFloods"
536,I'm going through my closet and donating all the clothes I don't wear anymore. #HurricaneHarvey Help your community.
537,The emperor has no clothes. #vote2018 #EpicFail #peoplearedying #HarveyStorm
538,"I have some diapers, hand sanitizer and clothes for @GRBCC but have no way of getting to them. #houstonflood #Harvey2017"
539,"Diapers, formula, bottles clothes, anything can help! #Houston #houstonflood https://t.co/6cCrroLq7K"
540,"Anyone know where in NY I can donate clothing, toiletries, kids clothes etc to #HurricaneHarvery victims? Thanks😊 #houstonflooding"
541,"Where can you donate water, canned food and clothes for the people in need for the #HurricanHarvey #houstonflood 🙏🏻"
542,"Does anyone need clothes for girls and boys 10-16 years old, bedding, canned fruits, and shoes #hurricaneharvey #houstonflood"
543,"after all this is over, Im gonna clean out my closet, donate clothes &amp; shoes to whoever I can. #prayfortexas #Pray4Houston #HurricaneHarvey"
544,"Headed to the GRB because I can safely w/ comfort kits, all the tampons, clothes, medical gloves, MREs. #houstonflood"
545,"Where in San Antonio, can I go to donate clothes and blankets!? Please let me know! #PrayForHouston #HurricaneHarvey #helpinganywayican"
546,"Please everyone send anything you can clothes, food,pet food, kennels, they will need all the help you can in Texas #HurricaneHarvey"
547,"Fiancée, kids and I are going through clothes and toys, sending as much as we can. Who knows where I can ship this to help #HurricaneHarvey"
548,"Pray, light a candle, find a way to help, clothes, food, water. Show what America is really about. #HurricaneHarvey . Keep safe."
549,"AP says Trump coming to Texas Tuesday.  Hope he brings  mops,  buckets, vacs and work clothes and leaves his politics in DC. #houstonflood"
550,Very sad! Imagine this was your grandparent or loved one. I pray they have gotten to safety -- and some dry clothes… https://t.co/YPjbdmyZZo
551,"@Christi08976321 @thehill start collecting food for food bank, clothes for clothes closets. Agencies will need on local level #houstonflood"
552,"@RedTRaccoon @TheVlgCoStore I'm stunned to see so many people without rain gear on, or barely any clothes :( So terrible. #houstonflood"
553,Unpacking my clothes for college and noticed I don't need. Any organizations taking donations for #HurricaneHarvery #houstonflood
554,"If you have extra clothes donate them pls
#HurricaneHarvey relief Nonperishable food, pb, beans, DIAPERS, toothpaste

Find good charities
TY"
555,"@RedCross is there a way for us outside of texas to donate clothes, food, hygiene products etc.. for the #HarveyStorm victims?"
556,Hello @tide ru going to send your mobile clothes washing trucks to Houston? I'm happy to help wash clothes at shelters! #HurricaneHarvey
557,Don't try to swim with all your clothes on. Too much drag. #HurricaneHarvey
558,Hurricane Harvey collection via @Zazzle https://t.co/zYiAichu6X via @zazzle#Do you need new clothes because of #HurricaneHarvey?RightUpyrAly
559,Donating clothes for the people that are in need today at shelters 🙏🏼 #HurricaneHarvey https://t.co/AU5nG2dWKM
560,"How you can help: Cribs, clothes and blood donations needed #HurricaneHarvey  https://t.co/I5Xzbe66vD"
561,"if y'all have things to donate, get them ready. towels, clothes, food, pet supplies, water, etc. #houston #hurricaneharvey"
562,"Give $$$ to the Red Cross to help victims of #HurricaneHarvey. They don't need your ratty clothes or cans of hominy.
https://t.co/GeIOyyNX0M"
563,Collecting clothes 4 all the distraught families w/out a home . After the rain I'm hoping to drop them off at shelters etc . #HoustonFlood
564,#Houston #HurricaneHarvey: American Red Cross has shelters/food/clothes/blankets for you. fFnd closest to u : https://t.co/FKAeYRWzn9
565,"I'm great with collecting toiletries and clothes for care packs. If you know families with specific needs, let me know. #HurricaneHarvey"
566,Free my man @lencannonKHOU and @MiaGradneyKHOU ! They need sleep and food and some clothes! #HoustonFlood
567,"#houstonflood So sorry for all affected. Can't offer much, just comfort. Room for 4 in VA, small clothes, household items."
568,"Get out and help people of Houston &amp; state of TX. donate money, clothes, food and blood. #houstonflood"
569,Cleaning ur closets of clothes/shoes? Think about the victims of #Harvey2017. 👗👞👟👠👚
570,"Does anyone know where I could donate clothes for those, who were effected by the hurricane @Fox26Houston @koconews  #okc #HurricaneHarvey"
571,"Sleeping with clothes on tonight ""just in case"" because #HurricaneHarvey ☔🌊⛆🚣"
572,"If I cannot fit into my clothes it's #HurricaneHarvey fault. Yeah, I didn't buy it either. Worth a try though. #stressEating"
573,"Collection in Dallas for those displaced by #HurricaneHarvey 
Accepting clothes, food, hygiene products Sat/Sun 👇🏽 
https://t.co/fQXK33T0j0"
574,"How you can help: Cribs, clothes and blood donations needed #HurricaneHarvey  https://t.co/8bjERY7Di8 https://t.co/ZQm2bCyPY9"
575,"6. I can't say this enough: unless you are asked specifically for items like clothes, blankets, toys: DON'T. #HurricaneHarvey"
576,"How you can help in North Texas: cribs, clothes and blood donations https://t.co/m3HbUMYrQ2 #HurricaneHarvey"
577,"How you can help: cribs, clothes and blood donations https://t.co/R3zEPM8LFc #HurricaneHarvey"
578,"How you can help: cribs, clothes and blood donations https://t.co/pHydZMZZa2 #HurricaneHarvey"
579,"#DALLAS! How you can help during #HurricaneHarvey: cribs, clothes and blood donations https://t.co/bgS81WTjLn https://t.co/k8hi9HDV1W"
580,#hurricane #HurricaneHarvey so your going to buy inexpensive clothes 1st. until Insurance pays you.
581,Managed to get 30 minute nap and change into dry clothes. Will be right on #HurricaneHarvey at daybreak. in relentl… https://t.co/u2EoCNYJBN
582,"Remain on ""standby"" America, if donations of money, clothes, canned goods, etc is needed for victims of #HurricaneHarvey, WE'RE READY. 🇺🇸✊🏽"
583,#HurricaneHarvey My home i in the eye wall my clothes smell like home and might be the last time I smell that Shut your mouths Trump haters.
584,Waiting on #hurricaneharvey with #saintarnoldbeer and folding baby clothes. Now that's a 1st! #theycallmedaddy… https://t.co/014ay3JPLw
585,#idea #hurricaneharvey #clothes… https://t.co/yeJ3lXiRG7
586,#hurricaneharvey #freejackboy #fashion #moda #nice #idea #cool #incredibles #dress #clothes… https://t.co/3KucepKxlQ
587,#hurricaneharvey #freejackboy #fashion #moda #nice #idea #cool #incredibles #dress #clothes… https://t.co/TRSHS0kChj
588,Rip to my house and clothes 😭  #Harvey2017
589,"Well said
Ppl should start gathering donations(water, food,clothes,etc)4 all east coast
They'll need more than just… https://t.co/NhASvZQzqZ"
590,Looks like I'll be reporting all weekend long! #HurricaneHarvey is now Category 4! PS. They made me wear clothes th… https://t.co/B4uZFSFAi6
591,Nothing like an incoming Cat4 Hurricane to motivate you to do water related chores like washing clothes and dishes. #HurricaneHarvey #clean
592,Moved my car into a parking garage on a high level. Eating food and buying some more clothes because I'll be stuck at work #HurricaneHarvey
593,"#HurricaneHarvey  
Windy in Ireland too...........me jocks blew off the clothes line last night!!!!"
594,@realDonaldTrump I challenge you and your family to don work clothes &amp; gloves &amp; go fill sand bags.  #HurricaneHarvey
595,Me to #HurricaneHarvey so these people can stop shopping for clothes and go home https://t.co/5YuLynlhkQ
596,Left home with my electronics and some clothes. If all my @RoosterTeeth merch gets destroyed im gonna be pissed. #HurricaneHarvey
597,Renaming it Hurricane Hazel after my two year old who has changed underwear and clothes at least ten time today. #Harvey2017
598,Wearing swim trunks under work clothes so I can swim home this weekend if I have to #HurricaneHarvey
599,"Clean clothes✔️, clean apt✔️, SNACKS!✔️, Downloads from netflix✔️ I think imma ride wave! 🌊🏄🏾‍♀️🏊🏾‍♀️ #HurricaneHarvey"
600,"For all my friends in the path of #HurricaneHarvey please stay safe and make sure you have a bag filled with plenty of water, food &amp;clothes."
601,#HurricaneHarvey #amazonseller #Amazon #blouse #bobh #clothing #clothes #fashion #fashionblogger #fashionshow #onlineshopping #shopp #shop
602,"going to be honest, more concerned about the wellbeing of my clothes than myself #HurricaneHarvey"
603,@burnie Finished packing my clothes/books/other essentials to get the hell of Corpus #HurricaneHarvey
604,"I evacuated so quickly that all I took was my laptop, facewash and my cat. Lol who needs clothes. #HurricaneHarvey"
605,"Trying to care for a newborn, pack clothes, get the car loaded, pick up the dog, throw out trash and food that'll g… https://t.co/caK9ujuhex"
606,Does any know where I can donate clothes for Houston??? #houstonflood #HopeForHouston #Houston
607,"Accepting donations of food, water, diapers, clothes, blankets etc for #HurricaneHarvey 
DM me if you're in the DFW area
@wfaachannel8"
608,Anyone in #nyc #newyorkcity driving to #Houston and can take clothes? I have tons of boy clothes that those babies can use #hurricaneharvey
609,"Christ the Incarnate Word is now open to provide shelter, clothes, &amp;food. Located at 8503 S. Kirkwood Rd. Houston, TX 77099 #HurricaneHarvey"
610,I have a closet with two bags full of clothes. Anybody know where I can donate these for the families devastated by #HurricaneHarvey
611,Poor woman is correct I hope she got some food and dry clothes @cnn are total idiots #CNNBlackmail #cnnfakenews… https://t.co/Bxc6dhW3Yr
612,Anybody know where you can donate clothes and food for the people in Houston #HurricaneHarvey?
613,@KHOU how can I donate clothes and items for #Harvey2017 if I am north and cannot get to Compass stadium?
614,Where can we send clothes to ? #HopeForHouston #houstonflood I have a box I want to send but want to make sure it goes directly to them
615,"@3lectric5heep @FLOTUS is classy, even in casual clothes. #HurricaneHarvey Contrast that to #MichaelObama. #YIKES 😨 https://t.co/oDfp9gXk1P"
616,@jamalhbryant Send clothes to red cross..gift cards to people in need not cash..keep record of what goes out and to… https://t.co/LDxfTwxKVI
617,"No $$ to give but gathering up clothes &amp; canned food &amp; giving  blood as well.

#TexasStrong 
#HoustonFloods 

You gave me 3 great years.
TY"
618,"any of my LA peeps willing to donate clothes, shoes, blankets, etc to the people effected by #HurricaneHarvey in houston texas? DM me!"
619,Will the Toyota center need volunteers tomorrow? I'm game!!! I'm off all week!! I have clothes I don't need!! #HurricaneHarvey
620,"Just donated some clothes for the people in Houston that need it, and it was alot of clothes. 💪🏽 #HurricaneHarvey"
621,"heading out to Texas for this long weekend,please message me where we can deliver donations of clothes, food and other supplies #Harvey2017"
622,Maybe those ARE her casual clothes. #FLOTUS #HurricaneHarvey https://t.co/qTkfhlo1AX
623,BR Transport trailer at @CityofHernando #Walmart tomorrow 8/30 7am till -full. #Harvey2017 #water #clothes non-perishable goods #blessUP
624,Where can I send clothes to the victims of #HurricaneHarvey #houston i am in california but have so much I can send and donate! #redcross
625,I also plan to donate clothes to those affected by #HurricaneHarvey. If you'd like to donate some as well please let me know!
626,I have lots of my sons clothes I'ma send to Houston...Who has a link for me??? Plz @ me #HoustonFloods #Houston #HoustonTwitter ..I'ma help🤝
627,@Macys Please donate clothes and bedding Houston Mayor @SylvesterTurner’s @greaterhoucf will help 713-333-2200 #Shelters #HurricaneHarvey
628,@americangiant Pls donate clothes. Houston Mayor @SylvesterTurner’s @greaterhoucf will help 713-333-2200 #Shelters #HurricaneHarvey
629,Looking for a family that needs baby girl clothes! I've got up to 18 months! DM me! #houstonflood #HelpforHouston #hurricaneharvey2017
630,"If anyone's aware of any shelters in the SL/Alief area that are accepting food &amp; clothes, plz let me know‼️ #HopeForHouston #houstonflood"
631,@RAGSTORACHES Please donate clothes. Houston Mayor @SylvesterTurner’s @greaterhoucf will help 713-333-2200 #Shelters #HurricaneHarvey
632,"This is Abby, she's in charge of this giant pile of clothes at the @GRBCC #HoustonStrong #HoustonFlood https://t.co/GjxTZ7Afxp"
633,"#ATX We are now accepting gently-used infant clothes, wipes, diapers, tampons &amp; pads for our #HurricaneHarvey mom &amp;… https://t.co/ZWexsXMKMd"
634,"Keep on topic. Fl/P-otus' clothes are not the topic.  He's bad at his job, Houston is in crisis, her/his clothes aren't why. #HoustonFloods"
635,Can someone start an initiative to donate dry clothes to Houston? I bet that would help. #HurricaneHarvey… https://t.co/Mr7Dj2cYRx
636,I just purged my closet and have a lot of clothes to donate to those displaced by #HurricaneHarvey. Does the convention center take clothes?
637,Wait! I have so many extra clothes. Some of them being really pretty dresses I've never worn. Where can I send for #HurricaneHarvey relief?
638,He must have saw me put my clothes in a bucket with some soap and water to wash them cause right after the power came on!😂 #HurricaneHarvey
639,"Anyone know where I can donate things such as blankets, clothes, towels &amp; toiletries to the victims of #HurricaneHarvey in Las Vegas?"
640,"@Alt_Spicerlies Before you build a business you need good shelter clothes. 

Never said a word about insurance law… https://t.co/j7bimgEMEo"
641,#HurricaneHarvey I am in the Hudson valley area of NY. We have bags of clothes to donate. Where are drop offs? #Texas #PrayForHouston
642,Thx @nbcchicago 4 news @FleetFeetChgo is collecting shoes/clothes 4 #HurricaneHarvey relief. Drop at any Fleet Feet. https://t.co/zBMnBehfg1
643,Is there somewhere I can donate clothes to Houston ?? #HarveyFlood #HopeForHouston #HurricaneHarvy #Houston #HoustonFlood
644,"🇺🇸 @CNN !How about handing out blankets,dry clothes &amp;food,instead of capitalizing on starved,scared victims?Tripod camera? #HurricaneHarvey"
645,About to donate some clothes and toiletry items for the #HurricaneHarvey victims
646,2526 business center dr. #1035  pearland Texas 77584 here a good address to send can food and clothes! #houstonflood #HoustonStrong #Retweet
647,"Donating hella clothes and shoes to those out there who need them #HoustonStrong #HurricaneHarvery #Harvey2017 

🙏🏻"
648,Im getting ready to give away mad clothes. If y'all know where I can go to donate them to people in Houston let me know #HurricaneHarvey
649,"I've already cleared out clothes and shoes for donations..looking at these photos- I have pillows, blankets and towels too. #HurricaneHarvey"
650,"Reminder to safely find a local flood shelter to drop off clothes, diapers, etc. Lots of displaced kiddos.… https://t.co/EoyA8jPh1k"
651,I have a whole lot of clothes I'm trying to give they all are packed &amp; ready 2 go!  #HurricaneHarvey
652,@CNN @MSNBC @RedCross #HurricaneHarvey  Where can we send clothes? Can u publish a matching company list 4 donating to Red Cross?
653,"It's not actual clothes that matter, but what they reflect-total lack of understanding of the situation and her NB… https://t.co/Haxi4w11pT"
654,"I have cases of bottle water, clothes and a 15lb bag of dog food I can donate. Please DM for details and pick up #hurricaneharvey"
655,#ICLEANEDOUTMYCLOSETFORHOUSTON #forhouston #hurricaneharvey #give #clothes #climatechange… https://t.co/ifwfe1zKI2
656,"I gotta gang a clothes imma giveaway
I kant wait to help #hurricaneharvey"
657,"**Share** DONATIONS NEEDED at Nazareth Church in Houston. Food, clothes and basic necessities. 8920 Lambright Rd 77075 #HurricaneHarvey"
658,Looking to make food or clothes donations to the victim of #HurricaneHarvey in #Texas. Anyone know of a reliable source in #Miami?
659,BLOOD BROTHERS: As the scripture says that one day with the #UK - could be accepting of clothes donations? #HurricaneHarvey #Harvey2017
660,Where does one donate clothes that will reach to victims of #HurricaneHarvey in Texas?
661,Does anyone know where the could be accepting of clothes donations? #HurricaneHarvey #Harvey2017
662,Does anyone know how I can donate my heap of clothes to Houston from NYC???? #DonateHouston #HoustonFloods #HarveyFlood #HurricaineHarvey
663,Can anyone send me in the direction of who i can send baby and women's clothes to for #hurricaneharvey victims?
664,I wonder is there is anyway to get Jeremiah &amp; Jeremaih jr. contact info. Definitely want to donate to his son school clothes #HoustonFloods
665,I was gonna sell my clothes online but I wanna give them all to survivors with no clothes. Any way I can do that from FL? #HurricaneHarvey
666,If there are any clothes you're no longer wearing feel free to donate them to the victims of #HurricaneHarvey. Every little bit helps.
667,"Where do I donate a bag of clothes to #Houston ?
#HoustonStrong #HurricaneHarvey"
668,Apparently they haven't heard of a change of clothes! I think Flotus looks great whatever she wears.… https://t.co/CSBu6uXtld
669,Stay strong Houston! Churches need clothes and food and other necessities! #Harvey2017 #houstonstrong… https://t.co/Hd3UqiR8qr
670,"If you lost everything due to the flood, and you need some clothes don't hesitate to dm me i have PLENTY to give away ❤️ #HurricaneHarvey"
671,Anybody in the Orlando FL area want too get together and help donate clothes too Texas??🙏🏽❤️🙏🏽#HurricaneHarvey #hurricaneharveychallenge
672,Apparently people are up my moms ass about shoe sizes and clothes sizes for the kids since they lost everything. So awesome. #Harvey2017
673,"New Covenant Church by HHS, good on clothes! Needs: medical supplies, baby supplies #donations #harvey2017 @HumbleISD @ElizabethFagen"
674,@FLOTUS changed into  appropriate clothes; blouse &amp; tennis shoes.  She wants to reach the children. #houstonflood https://t.co/YxhO4vzZlL
675,"Help #HerbalifeFamilyFoundation bring warm meals, clothes and hygiene kits to those impacted by #HurricaneHarvey… https://t.co/aktnlADMnk"
676,"@JackPosobiec When wading in the swamp of DC you wear heels, then change your clothes and into tennis shoes to do t… https://t.co/ZeWrjNg2OQ"
677,"Help #HerbalifeFamilyFoundation bring warm meals, clothes and hygiene kits to those impacted by #HurricaneHarvey… https://t.co/fIiWRoIo18"
678,"Any in Houston that is need of baby clothes, or any clothes please DM ME!!!!! I will send some your way. #HurricaneHarvey #Houston"
679,Hey I'm giving away some clothes that I don't wear anymore to in Houston who lost their own. MORE TO COME SOON #HurricaneHarvey
680,"Help #HerbalifeFamilyFoundation bring warm meals, clothes and hygiene kits to those impacted by #HurricaneHarvey… https://t.co/qXwCFltmrR"
681,Does anyone know where I can donate clothes? #HurricaneHarvey
682,"When wading in the swamp of DC you wear heels, then change your clothes and into tennis shoes to do the work of… https://t.co/MX8z8rxhzv"
683,Getting together all my old clothes and some from my own clothing line for #HurricaneHarvey
684,"St. Mary's Catholic Ch. Humble needs diapers and formula! Good on bedding, towels, clothes, water. @HumbleISD @ElizabethFagen #Harvey2017"
685,where can we donate clothes to those affected by #HurricaneHarvey ?
686,Ro with her hands full of clothes to donate to those in need after #HurricaneHarvey! Thank you @CoachSampsonUH for… https://t.co/SwXRlVmA7s
687,"If you have any clothes that you wanna donate to the ppl affected by #HurricaneHarvey, here's… https://t.co/k429SumSEx"
688,"""Can you explain to me the scariest time of your life before you get into dry clothes?"" #HurricaneHarvey… https://t.co/6ZQAwbYP8q"
689,If you lost clothes in the #Houstonflood let me know! Shoes are 9 1/2 (I'll clean em) and I have brand new name bra… https://t.co/XChldHdY9B
690,No one trapped in their homes or at the Houston Convention Center w/only the clothes on their back cares about Melania's shoes #HoustonFlood
691,"If U don't have money you can also donate food, clothes, blankets, pillows, etc to #HoustonFloods ! Just some suggestions! We can all help!"
692,"@mishacollins i feel like you might now, im out of state but have tons of clothes to donate to #HurricaneHarvey any idea where to send them?"
693,"She changed clothes enroute. Wore white shirt,jeans,and athletic shoes in #Corpus Cristi. #FLOTUS #Harvey2017 https://t.co/hk5mwBEp0g"
694,Currently getting all the clothes I don't need together. To make a difference. ✊🏾#HelpTheVictims #HurricaneHarvey
695,Please someone let us know where to send clothing to #houstonflood victims? Have looked online and nothing about how to donate clothes.
696,If anybody need anything clothes shoes DM ME #Houston #houstonstong #HurricaneHarvey
697,"Want to help Gulf Coast flood victims? Donate new clothes, necessities or money to @donateproduct… https://t.co/A5ukMQHQ6G"
698,Where can i send clothes ? #HurricaneHarvey @RedCross
699,"When wading in the swamp of DC you wear heels, then change your clothes and into tennis shoes to do the work of… https://t.co/DJbOldD6Ew"
700,"They need volunteers at MOC at 4pm !! No clothes, just canned goods #HurricaneHarvey"
701,Does anyone know where I can donate clothes and shoes to victims of #HurricaneHarvey ?
702,"I have newborn baby girl clothes sz: 0-3mos, young women clothes sz:  Xs, and small. If anyone is in need, let me know! #hurricaneharvey."
703,"Partnerships ✅. Little Rock is headed ur way w/ clothes, food, water, gift cards, baby/feminine products. #HurricaneHarvey #HoustonStrong"
704,I have a PLETHORA of extra clothes I'd like to donate to #Hurricaneharvey sufferers. Where in the Los Angeles area can I take them to?
705,"#HurricaneHarvey People in shelters are in need of quarters, laundry soap and laundry facilities. They have the clothes on their backs!"
706,"I have some clothes I would like to donate to #Harvey2017 relief, anywhere in Little Rock I can drop them off?"
707,As a YSU grad I'm so proud of this! They certainly need men's shoes and clothes today after being at GRBC.… https://t.co/cl71JqNWK4
708,"if ANYONE is in need of clothes, backpacks, school supplies, etc bc you lost them in the flood DM me so I can help you out! #HurricaneHarvey"
709,"Grabbing clothes and shoes and finding a shelter to give to. When this let up some. 💯💯 
FOLLOW MY LEAD #HurricaineHarvey #HoustonFloods"
710,"the lack of donations for #HurricaneHarvey @the gym😔is sad,no old clothes ,can food, nothing ,stuff that can be found lying around the house"
711,St Theresa Catholic Church is taking any donations as of now but toiletries is more needed than clothes #HurricaneHarvey
712,Donating clothes to those in need #HoustonFloods #hurricaneharvey2017 #DonateHouston #houstonstong… https://t.co/CK8PbQgohK
713,"We are organizing a drive for #HurricaneHarvey. We will be accepting donations of clothes, canned foods, blankets, etc. Anything helps, thx!"
714,"@pglynn61 Trump is in his golf clothes, you know just in case he finds a club that's not flooded. At least the pig… https://t.co/GPHPTjiyMZ"
715,"Holtz: @LATechFB may plan a food, clothes drive to help affected families in #HurricaneHarvey disaster. #LATech"
716,"Help us bring warm meals, clean water, clothes &amp; hygiene kits to those impacted by #HurricaneHarvey https://t.co/PqrwqhjJdx"
717,"About to got donate some clothes and food for some people!!
#HurricaneHarvey"
718,"If you'd like to donate in Houston we need beddings, personal/feminine products &amp; baby clothes at Salvation Army on Cook Rd #HurricaneHarvey"
719,If there was any way clothes could communicate you weren't going to do a goddamn thing - #HurricaneHarvey https://t.co/p5DbcntU8V
720,"If anyone is Spring/Klein area needs clothes for 6-8 year old girls let me know. #HoustonFlood #HoustonStrong ""Greens Bayou"" #cypresswood"
721,im trying to donate baby clothes and boxes of diapers to the babies affected by #HurricaneHarvey
722,Does anyone know of places taking clothes donations for the #HurricaneHarvey victims? Have a ton of clothes
723,"We need school supplies, toiletries, blankets, and clothes! Anything helps #HurricaneHarvey #BeTheSolution https://t.co/aNHmPZ0y9w"
724,"I have a ton of clothes (kids and adult) I can donate in Fairfield / #Cypress, Texas. Where should I go to donate these? #HurricaneHarvey"
725,Where can I donate clothes/diapers/formula for #HurricaneHarvey victims in Tampa???
726,what organization can I donate clothes to for #HurricaneHarvey ??
727,Going to go ahead &amp; call out flap over Melania's shoes as #sexist.   We don't microscope men's clothes this way.  #houstonflood
728,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/iOveTnVe6O"
729,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/AFxMxbHZnc"
730,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/ocUDslJWMs"
731,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/RAcgRVw3ti"
732,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/1pchrOKDHz"
